iter	Logloss
1513	0.5631402183
1514	0.5631261424
1515	0.5631146748
1516	0.5631037993
1517	0.5630956592
1518	0.563084813
1519	0.5630707138
1520	0.5630598514
1521	0.5630473711
1522	0.5630364779
1523	0.5630227542
1524	0.5630132149
1525	0.5629949851
1526	0.562979445
1527	0.5629644771
1528	0.5629507733
1529	0.5629412665
1530	0.5629281966
1531	0.5629157947
1532	0.5629035192
1533	0.5628927462
1534	0.5628822547
1535	0.5628683522
1536	0.5628507351
1537	0.5628403456
1538	0.5628306809
1539	0.5628198118
1540	0.5628085699
1541	0.5627978483
1542	0.5627854857
1543	0.5627741941
1544	0.5627567234
1545	0.5627445975
1546	0.5627327607
1547	0.5627227173
1548	0.5627097696
1549	0.5626968888
1550	0.5626859327
1551	0.5626750332
1552	0.562662251
1553	0.5626546566
1554	0.5626457829
1555	0.5626338577
1556	0.5626221253
1557	0.5626131275
1558	0.5625993304
1559	0.5625903778
1560	0.5625786559
1561	0.5625657553
1562	0.5625559236
1563	0.5625451849
1564	0.5625317596
1565	0.5625188973
1566	0.5625079926
1567	0.5624950834
1568	0.5624838585
1569	0.5624722614
1570	0.5624578906
1571	0.5624458888
1572	0.5624369624
1573	0.5624232715
1574	0.5624111344
1575	0.562398355
1576	0.5623866287
1577	0.5623745563
1578	0.5623624357
1579	0.5623504851
1580	0.5623407409
1581	0.5623282777
1582	0.562318344
1583	0.5623063203
1584	0.5622949137
1585	0.5622821368
1586	0.5622715573
1587	0.5622592709
1588	0.5622461589
1589	0.5622322947
1590	0.5622121068
1591	0.5622026866
1592	0.5621915482
1593	0.5621732029
1594	0.5621608828
1595	0.562145778
1596	0.5621350883
1597	0.5621242576
1598	0.5621117658
1599	0.5620967491
1600	0.5620860985
1601	0.5620746977
1602	0.5620636712
1603	0.5620527687
1604	0.5620402122
1605	0.5620300545
1606	0.5620182622
1607	0.5620102241
1608	0.5619945212
1609	0.5619822626
1610	0.5619723144
1611	0.5619632444
1612	0.5619536081
1613	0.5619404551
1614	0.5619221262
1615	0.5619089902
1616	0.5618940413
1617	0.5618820078
1618	0.5618719808
1619	0.5618597797
1620	0.5618484991
1621	0.561836627
1622	0.5618228123
1623	0.5618112814
1624	0.5617992265
1625	0.5617874721
1626	0.5617736118
1627	0.5617634426
1628	0.5617543953
1629	0.5617429594
1630	0.5617327458
1631	0.5617215477
1632	0.5617088563
1633	0.5616973232
1634	0.5616846091
1635	0.5616699751
1636	0.5616567757
1637	0.5616420477
1638	0.5616275679
1639	0.5616164753
1640	0.5616036467
1641	0.5615899448
1642	0.561579488
1643	0.561567853
1644	0.561555213
1645	0.5615469725
1646	0.561538559
1647	0.5615265222
1648	0.5615138382
1649	0.5615016397
1650	0.5614918871
1651	0.5614796627
1652	0.5614668516
1653	0.5614573046
1654	0.5614443975
1655	0.561431173
1656	0.5614268111
1657	0.5614163118
1658	0.5613994937
1659	0.5613881813
1660	0.5613780653
1661	0.5613682683
1662	0.5613582701
1663	0.5613487936
1664	0.5613351022
1665	0.5613222015
1666	0.5613093412
1667	0.561299981
1668	0.5612887909
1669	0.5612824925
1670	0.5612684586
1671	0.5612574135
1672	0.5612467117
1673	0.5612362761
1674	0.5612251916
1675	0.5612161576
1676	0.5612039842
1677	0.5611921373
1678	0.5611797594
1679	0.5611663611
1680	0.5611544432
1681	0.5611406359
1682	0.5611285195
1683	0.5611159453
1684	0.5611021757
1685	0.561091309
1686	0.5610803003
1687	0.5610669816
1688	0.5610562975
1689	0.5610423794
1690	0.5610293507
1691	0.5610169793
1692	0.5610034235
1693	0.56099198
1694	0.5609810799
1695	0.5609689991
1696	0.5609581477
1697	0.5609461968
1698	0.5609353141
1699	0.560926122
1700	0.5609164382
1701	0.5609000643
1702	0.5608908718
1703	0.5608781584
1704	0.5608693854
1705	0.5608594585
1706	0.5608473442
1707	0.5608344116
1708	0.5608225535
1709	0.560809186
1710	0.5607984544
1711	0.5607833607
1712	0.5607712131
1713	0.5607637777
1714	0.5607552609
1715	0.5607429868
1716	0.5607298843
1717	0.5607187731
1718	0.5607064767
1719	0.5606942215
1720	0.5606870547
1721	0.5606768451
1722	0.5606669418
1723	0.5606586886
1724	0.5606461328
1725	0.5606333832
1726	0.5606251865
1727	0.560616688
1728	0.5606045176
1729	0.560592595
1730	0.5605793575
1731	0.5605680837
1732	0.5605575211
1733	0.5605457053
1734	0.5605358811
1735	0.5605227191
1736	0.5605100202
1737	0.5604987404
1738	0.5604870883
1739	0.5604767078
1740	0.5604644734
1741	0.5604511156
1742	0.5604384207
1743	0.5604273111
1744	0.5604144109
1745	0.5604032081
1746	0.5603960661
1747	0.5603838813
1748	0.5603738368
1749	0.560362315
1750	0.560351317
1751	0.5603394873
1752	0.5603251672
1753	0.5603135568
1754	0.5603020064
1755	0.5602904511
1756	0.5602800379
1757	0.5602691364
1758	0.5602562536
1759	0.5602415968
1760	0.5602305252
1761	0.5602192189
1762	0.5602068406
1763	0.5601932953
1764	0.560184451
1765	0.5601712561
1766	0.5601629306
1767	0.5601527064
1768	0.5601414038
1769	0.560131281
1770	0.5601212835
1771	0.5601038006
1772	0.5600929427
1773	0.5600808537
1774	0.5600691338
1775	0.5600558281
1776	0.5600426396
1777	0.5600346429
1778	0.5600212787
1779	0.5600104224
1780	0.5599956516
1781	0.5599849131
1782	0.5599691183
1783	0.5599562384
1784	0.5599462196
1785	0.5599231411
1786	0.5599111045
1787	0.5599025543
1788	0.5598903134
1789	0.5598817597
1790	0.5598709742
1791	0.5598603432
1792	0.559845616
1793	0.5598354584
1794	0.5598233118
1795	0.5598071855
1796	0.559798439
1797	0.5597843562
1798	0.5597741236
1799	0.5597619835
1800	0.5597553972
1801	0.5597451324
1802	0.5597354948
1803	0.5597218444
1804	0.559709544
1805	0.5596966096
1806	0.5596849202
1807	0.5596746473
1808	0.5596511219
1809	0.5596396337
1810	0.55963052
1811	0.5596191611
1812	0.5596072845
1813	0.559600322
1814	0.5595890581
1815	0.5595787193
1816	0.5595681652
1817	0.5595511672
1818	0.5595411982
1819	0.5595308361
1820	0.5595186303
1821	0.5595069664
1822	0.5594958659
1823	0.5594847652
1824	0.5594738747
1825	0.5594638369
1826	0.5594521149
1827	0.5594395325
1828	0.5594275096
1829	0.5594154497
1830	0.5594087872
1831	0.5593990857
1832	0.5593863709
1833	0.5593763564
1834	0.5593649145
1835	0.5593542057
1836	0.5593416924
1837	0.5593286853
1838	0.5593160644
1839	0.5593044565
1840	0.5592940417
1841	0.5592813503
1842	0.559266286
1843	0.5592542302
1844	0.5592414052
1845	0.5592314031
1846	0.5592187353
1847	0.5592062287
1848	0.559193802
1849	0.5591846994
1850	0.5591692292
1851	0.5591583007
1852	0.5591476457
1853	0.5591375892
1854	0.5591258215
1855	0.5590993361
1856	0.5590883128
1857	0.5590786707
1858	0.5590664078
1859	0.5590533339
1860	0.5590411392
1861	0.5590295588
1862	0.5590174904
1863	0.5590042935
1864	0.5589926472
1865	0.5589827066
1866	0.5589716138
1867	0.5589593103
1868	0.5589432361
1869	0.5589285094
1870	0.5589181868
1871	0.558902871
1872	0.5588903473
1873	0.5588692576
1874	0.5588606465
1875	0.5588481612
1876	0.5588371631
1877	0.5588267388
1878	0.5588156841
1879	0.5588070921
1880	0.5587994677
1881	0.5587893043
1882	0.5587764518
1883	0.5587665091
1884	0.5587555229
1885	0.5587459027
1886	0.5587339919
1887	0.5587219223
1888	0.5587103062
1889	0.5586981547
1890	0.5586857347
1891	0.5586747583
1892	0.5586642265
1893	0.5586529076
1894	0.5586460239
1895	0.5586351211
1896	0.5586166168
1897	0.5586054976
1898	0.5585947814
1899	0.5585806504
1900	0.5585658273
1901	0.558555521
1902	0.5585439543
1903	0.5585320812
1904	0.5585199832
1905	0.558509759
1906	0.5585008788
1907	0.5584905358
1908	0.5584790653
1909	0.5584694319
1910	0.5584574362
1911	0.5584456215
1912	0.5584348061
1913	0.5584229722
1914	0.5584099041
1915	0.5583997937
1916	0.5583867871
1917	0.5583777582
1918	0.5583664993
1919	0.5583574764
1920	0.5583458014
1921	0.5583339669
1922	0.5583257794
1923	0.5583140102
1924	0.5583031789
1925	0.558292202
1926	0.5582790493
1927	0.5582733879
1928	0.5582620421
1929	0.5582511121
1930	0.5582378084
1931	0.5582258126
1932	0.5582134271
1933	0.5582046501
1934	0.5581957857
1935	0.5581848118
1936	0.5581756049
1937	0.5581612299
1938	0.5581529209
1939	0.5581401156
1940	0.5581291527
1941	0.5581216917
1942	0.5581104349
1943	0.5581003613
1944	0.5580905061
1945	0.5580793659
1946	0.5580683387
1947	0.5580570858
1948	0.5580449492
1949	0.5580328963
1950	0.5580227122
1951	0.558011935
1952	0.558000535
1953	0.5579891543
1954	0.5579786778
1955	0.5579668035
1956	0.5579509537
1957	0.5579318992
1958	0.557918336
1959	0.5579050116
1960	0.5578963216
1961	0.5578867872
1962	0.5578756232
1963	0.557862076
1964	0.557850421
1965	0.5578400382
1966	0.557829475
1967	0.5578237783
1968	0.5578120884
1969	0.5578022774
1970	0.5577903044
1971	0.557780227
1972	0.5577721478
1973	0.5577629499
1974	0.5577515055
1975	0.5577405597
1976	0.5577296462
1977	0.5577193339
1978	0.5577061322
1979	0.5576925574
1980	0.5576808062
1981	0.5576679732
1982	0.5576568371
1983	0.5576466914
1984	0.5576298724
1985	0.5576180671
1986	0.5576078366
1987	0.5575969554
1988	0.5575863259
1989	0.5575756911
1990	0.5575686129
1991	0.5575567099
1992	0.5575452434
1993	0.5575370149
1994	0.5575259336
1995	0.5575138278
1996	0.5575014555
1997	0.5574918432
1998	0.5574791287
1999	0.5574681443
2000	0.5574564325
2001	0.5574436785
2002	0.5574324256
2003	0.5574196096
2004	0.5574084337
2005	0.5573988664
2006	0.5573885575
2007	0.5573768443
2008	0.5573653617
2009	0.5573545745
2010	0.557343427
2011	0.5573310009
2012	0.5573179171
2013	0.557307366
2014	0.55729715
2015	0.5572784656
2016	0.5572675746
2017	0.5572583206
2018	0.5572490843
2019	0.5572376928
2020	0.5572201916
2021	0.5572095659
2022	0.5571981524
2023	0.5571861992
2024	0.5571690734
2025	0.557156434
2026	0.5571466843
2027	0.5571337905
2028	0.5571214083
2029	0.5571146083
2030	0.5571041235
2031	0.5570937619
2032	0.5570815188
2033	0.5570729239
2034	0.5570636029
2035	0.5570516505
2036	0.5570416711
2037	0.5570318286
2038	0.5570217724
2039	0.5570091777
2040	0.5569975512
2041	0.5569908262
2042	0.5569816524
2043	0.5569743696
2044	0.5569634311
2045	0.5569508673
2046	0.5569398398
2047	0.5569320619
2048	0.5569203931
2049	0.5569091364
2050	0.5569000099
2051	0.5568887848
2052	0.5568772528
2053	0.5568666034
2054	0.5568560443
2055	0.5568443648
2056	0.5568327334
2057	0.556823544
2058	0.5568089405
2059	0.5567966138
2060	0.5567859207
2061	0.5567753295
2062	0.5567624341
2063	0.5567528026
2064	0.5567411057
2065	0.5567300346
2066	0.5567173321
2067	0.5567087528
2068	0.5566977316
2069	0.5566887688
2070	0.5566762603
2071	0.556665979
2072	0.5566554687
2073	0.5566462262
2074	0.556636626
2075	0.5566243222
2076	0.5566156687
2077	0.5566020846
2078	0.5565963824
2079	0.5565866525
2080	0.5565775179
2081	0.5565674213
2082	0.5565543796
2083	0.556542499
2084	0.556527658
2085	0.5565194407
2086	0.5565099743
2087	0.5564968094
2088	0.5564861167
2089	0.556475977
2090	0.556465532
2091	0.55645357
2092	0.5564402079
2093	0.556430147
2094	0.5564200216
2095	0.556409098
2096	0.55639754
2097	0.5563863425
2098	0.5563761015
2099	0.556367128
2100	0.5563544549
2101	0.556344287
2102	0.5563342288
2103	0.5563244801
2104	0.5563152519
2105	0.5563047511
2106	0.5562953172
2107	0.5562849694
2108	0.5562746702
2109	0.5562629469
2110	0.5562533729
2111	0.5562444339
2112	0.5562340972
2113	0.5562234306
2114	0.5562110384
2115	0.5561995163
2116	0.5561891518
2117	0.5561787457
2118	0.5561668472
2119	0.5561545075
2120	0.55614322
2121	0.556131042
2122	0.5561198526
2123	0.5561087465
2124	0.5560965668
2125	0.5560852206
2126	0.5560721364
2127	0.556059926
2128	0.5560487333
2129	0.5560400865
2130	0.556033249
2131	0.5560253118
2132	0.5560144717
2133	0.5560024513
2134	0.5559901377
2135	0.5559806658
2136	0.5559724639
2137	0.5559603332
2138	0.5559481453
2139	0.5559385835
2140	0.5559303871
2141	0.5559152313
2142	0.5559045092
2143	0.5558925388
2144	0.5558811828
2145	0.5558710208
2146	0.5558622859
2147	0.5558529864
2148	0.5558402447
2149	0.5558277138
2150	0.555815157
2151	0.5558038427
2152	0.5557910498
2153	0.5557818764
2154	0.5557717988
2155	0.5557634329
2156	0.5557518833
2157	0.5557396028
2158	0.555729287
2159	0.5557192206
2160	0.5557072782
2161	0.555693753
2162	0.5556821325
2163	0.5556702317
2164	0.5556560397
2165	0.5556455329
2166	0.5556341944
2167	0.5556219967
2168	0.555612452
2169	0.5556021842
2170	0.5555912125
2171	0.5555847381
2172	0.5555737492
2173	0.555562933
2174	0.5555504106
2175	0.5555413162
2176	0.5555317261
2177	0.5555214714
2178	0.5555102693
2179	0.5554989498
2180	0.5554856259
2181	0.5554736536
2182	0.5554628349
2183	0.5554496939
2184	0.5554373165
2185	0.5554245738
2186	0.5554129519
2187	0.5554042247
2188	0.5553950917
2189	0.5553855088
2190	0.555373047
2191	0.5553627574
2192	0.5553504811
2193	0.5553418892
2194	0.5553327512
2195	0.5553229873
2196	0.5553097086
2197	0.5552985642
2198	0.5552895821
2199	0.5552775219
2200	0.5552668512
2201	0.5552561524
2202	0.5552486219
2203	0.5552368956
2204	0.5552269672
2205	0.5552170173
2206	0.5552053987
2207	0.5551966254
2208	0.555186352
2209	0.5551743851
2210	0.5551669018
2211	0.5551553255
2212	0.5551444529
2213	0.555137067
2214	0.555126039
2215	0.5551196695
2216	0.5551111835
2217	0.5551038159
2218	0.5550915388
2219	0.5550820661
2220	0.5550752209
2221	0.5550635773
2222	0.5550475944
2223	0.5550357856
2224	0.5550249089
2225	0.5550133488
2226	0.5550035722
2227	0.5549981048
2228	0.5549870329
2229	0.5549765404
2230	0.5549672406
2231	0.5549580283
2232	0.5549476374
2233	0.5549366251
2234	0.5549269864
2235	0.554917061
2236	0.5549041158
2237	0.5548951103
2238	0.5548867445
2239	0.5548760373
2240	0.5548648706
2241	0.5548572193
2242	0.5548491357
2243	0.554839451
2244	0.5548298995
2245	0.554819749
2246	0.5548081982
2247	0.5547977253
2248	0.554789882
2249	0.5547793809
2250	0.5547687275
2251	0.5547606254
2252	0.5547503793
2253	0.5547388359
2254	0.5547272381
2255	0.5547145331
2256	0.5547026546
2257	0.5546912023
2258	0.5546802307
2259	0.5546682929
2260	0.5546562247
2261	0.5546473629
2262	0.5546363795
2263	0.5546280032
2264	0.5546219588
2265	0.5546103106
2266	0.5546005912
2267	0.5545929795
2268	0.5545843262
2269	0.5545715575
2270	0.5545622441
2271	0.5545530067
2272	0.5545418034
2273	0.5545338279
2274	0.5545223025
2275	0.5545159421
2276	0.5545028704
2277	0.5544935676
2278	0.5544853827
2279	0.5544749343
2280	0.5544655499
2281	0.5544544481
2282	0.5544428268
2283	0.5544325925
2284	0.5544253273
2285	0.5544125059
2286	0.5544038234
2287	0.5543933954
2288	0.5543811771
2289	0.5543681104
2290	0.5543561816
2291	0.5543489266
2292	0.554337943
2293	0.5543265104
2294	0.5543156172
2295	0.5543035099
2296	0.5542926158
2297	0.5542841374
2298	0.5542727035
2299	0.5542627638
2300	0.554248805
2301	0.5542422271
2302	0.5542287793
2303	0.5542187652
2304	0.5542080623
2305	0.554196269
2306	0.5541895177
2307	0.5541787226
2308	0.5541669364
2309	0.5541563032
2310	0.5541492221
2311	0.5541367475
2312	0.5541230111
2313	0.5541129192
2314	0.5541028744
2315	0.5540812676
2316	0.5540702426
2317	0.5540585169
2318	0.5540351925
2319	0.554023981
2320	0.5540143559
2321	0.5540033192
2322	0.5539926206
2323	0.5539816123
2324	0.5539706147
2325	0.5539585386
2326	0.5539531844
2327	0.5539425972
2328	0.5539336491
2329	0.5539211545
2330	0.5539117196
2331	0.5539016645
2332	0.553892584
2333	0.5538836609
2334	0.5538751705
2335	0.5538636539
2336	0.553856966
2337	0.5538490527
2338	0.5538395409
2339	0.5538277328
2340	0.553816272
2341	0.5538061392
2342	0.5537969225
2343	0.5537856107
2344	0.5537740058
2345	0.5537599497
2346	0.553747499
2347	0.5537369434
2348	0.5537272857
2349	0.5537149072
2350	0.5537027704
2351	0.5536922606
2352	0.5536816105
2353	0.5536712765
2354	0.5536592081
2355	0.5536480118
2356	0.5536376269
2357	0.5536259841
2358	0.5536160924
2359	0.553604343
2360	0.5535953746
2361	0.5535878103
2362	0.5535779568
2363	0.5535658999
2364	0.5535522783
2365	0.5535427365
2366	0.5535289428
2367	0.5535206708
2368	0.5535122655
2369	0.5535043114
2370	0.5534938398
2371	0.5534829811
2372	0.5534710093
2373	0.5534599258
2374	0.5534500481
2375	0.5534434387
2376	0.5534306006
2377	0.5534196682
2378	0.5534053136
2379	0.5533942325
2380	0.5533847855
2381	0.5533738522
2382	0.5533622487
2383	0.5533520497
2384	0.5533419022
2385	0.5533324592
2386	0.5533212545
2387	0.5533122613
2388	0.5532978039
2389	0.5532865175
2390	0.5532771394
2391	0.5532669624
2392	0.5532572205
2393	0.5532475423
2394	0.5532380035
2395	0.5532293993
2396	0.5532215804
2397	0.5532096393
2398	0.5531993127
2399	0.5531894358
2400	0.5531782617
2401	0.5531669524
2402	0.5531553137
2403	0.5531471554
2404	0.5531374498
2405	0.5531259306
2406	0.5531155941
2407	0.5531013718
2408	0.5530910654
2409	0.5530879781
2410	0.5530783674
2411	0.5530672429
2412	0.5530561745
2413	0.5530445029
2414	0.5530358146
2415	0.5530248169
2416	0.5530131302
2417	0.5530048788
2418	0.5529941969
2419	0.5529859151
2420	0.5529779775
2421	0.5529657148
2422	0.5529559683
2423	0.5529459937
2424	0.5529347823
2425	0.552922221
2426	0.5529121674
2427	0.5529032646
2428	0.5528927611
2429	0.5528815993
2430	0.5528692997
2431	0.5528569017
2432	0.5528470329
2433	0.5528380203
2434	0.5528281759
2435	0.5528193133
2436	0.5528091283
2437	0.5527989183
2438	0.5527901133
2439	0.5527780328
2440	0.5527682221
2441	0.552756936
2442	0.5527494647
2443	0.5527389314
2444	0.5527306689
2445	0.5527234639
2446	0.5527118567
2447	0.5527028862
2448	0.5526919631
2449	0.5526816114
2450	0.552674135
2451	0.552662804
2452	0.5526538454
2453	0.5526476943
2454	0.5526381153
2455	0.5526285416
2456	0.5526195602
2457	0.5526096592
2458	0.5526032354
2459	0.5525946897
2460	0.5525836256
2461	0.5525729119
2462	0.5525607751
2463	0.5525497274
2464	0.5525406342
2465	0.5525330465
2466	0.5525249104
2467	0.5525146598
2468	0.5525053134
2469	0.5524950227
2470	0.5524817089
2471	0.5524684601
2472	0.552457378
2473	0.5524466074
2474	0.5524355727
2475	0.5524267104
2476	0.5524156001
2477	0.5524069494
2478	0.5523973588
2479	0.5523880774
2480	0.5523790763
2481	0.5523691847
2482	0.5523622861
2483	0.5523544001
2484	0.5523464854
2485	0.5523368844
2486	0.5523282706
2487	0.5523147081
2488	0.5523031984
2489	0.5522915969
2490	0.5522808887
2491	0.5522691873
2492	0.5522587865
2493	0.5522484036
2494	0.5522377745
2495	0.5522254579
2496	0.5522161292
2497	0.5522070999
2498	0.5521961781
2499	0.5521857352
2500	0.5521763926
2501	0.5521682894
2502	0.5521585259
2503	0.552147048
2504	0.5521353325
2505	0.5521241995
2506	0.5521116514
2507	0.5521010363
2508	0.5520923304
2509	0.5520814075
2510	0.5520695971
2511	0.5520591392
2512	0.5520501682
2513	0.5520386425
2514	0.5520322011
2515	0.5520199714
2516	0.5520114782
2517	0.5519998854
2518	0.5519911111
2519	0.5519781953
2520	0.5519704744
2521	0.5519623769
2522	0.5519506862
2523	0.5519430116
2524	0.5519320305
2525	0.5519213417
2526	0.5519103972
2527	0.5518994255
2528	0.5518887284
2529	0.5518761451
2530	0.5518680617
2531	0.5518559654
2532	0.5518448502
2533	0.5518352568
2534	0.5518241079
2535	0.5518138783
2536	0.551804267
2537	0.5517934502
2538	0.551781736
2539	0.5517702164
2540	0.5517593187
2541	0.551748033
2542	0.5517357597
2543	0.551726498
2544	0.5517156319
2545	0.5517083283
2546	0.551701984
2547	0.551693819
2548	0.5516859913
2549	0.5516756686
2550	0.5516670215
2551	0.551656808
2552	0.5516482618
2553	0.5516402888
2554	0.551631995
2555	0.5516229388
2556	0.5516145579
2557	0.5516039891
2558	0.5515952901
2559	0.5515844908
2560	0.5515758544
2561	0.5515659072
2562	0.5515546187
2563	0.551543211
2564	0.5515316314
2565	0.5515212689
2566	0.5515109278
2567	0.5515025585
2568	0.5514925756
2569	0.5514807027
2570	0.5514702717
2571	0.5514589862
2572	0.5514519201
2573	0.5514390204
2574	0.5514302093
2575	0.5514205823
2576	0.5514114151
2577	0.5514006667
2578	0.5513896953
2579	0.5513808783
2580	0.5513713261
2581	0.5513615083
2582	0.5513518994
2583	0.5513426709
2584	0.551333745
2585	0.5513234878
2586	0.5513143267
2587	0.5513054341
2588	0.5512928905
2589	0.5512823155
2590	0.5512728982
2591	0.5512629023
2592	0.5512505974
2593	0.5512427561
2594	0.5512339297
2595	0.5512269522
2596	0.5512182548
2597	0.5512078562
2598	0.5511968558
2599	0.5511859692
2600	0.5511755377
2601	0.551165008
2602	0.5511518337
2603	0.5511418462
2604	0.5511319913
2605	0.5511196248
2606	0.5511109599
2607	0.5511008585
2608	0.5510910122
2609	0.5510819803
2610	0.5510721865
2611	0.5510628128
2612	0.5510525577
2613	0.5510418937
2614	0.5510313643
2615	0.5510197507
2616	0.5510078001
2617	0.550997281
2618	0.5509848909
2619	0.5509766801
2620	0.5509675011
2621	0.5509584977
2622	0.5509492065
2623	0.5509405976
2624	0.5509304561
2625	0.550921083
2626	0.5509109595
2627	0.5509004231
2628	0.5508908718
2629	0.5508803935
2630	0.5508689225
2631	0.5508615871
2632	0.5508495933
2633	0.5508402359
2634	0.5508300236
2635	0.5508203315
2636	0.5508093768
2637	0.5507997986
2638	0.5507898502
2639	0.5507794867
2640	0.5507698233
2641	0.550761015
2642	0.5507489577
2643	0.5507426473
2644	0.5507340961
2645	0.5507223592
2646	0.5507109292
2647	0.5506989693
2648	0.5506884463
2649	0.5506760718
2650	0.550665339
2651	0.5506518966
2652	0.5506412035
2653	0.5506300553
2654	0.5506200487
2655	0.5506141773
2656	0.5506051359
2657	0.5505967321
2658	0.5505894781
2659	0.5505833946
2660	0.5505731686
2661	0.5505642213
2662	0.5505529687
2663	0.5505411881
2664	0.5505310378
2665	0.550522265
2666	0.5505124241
2667	0.5505013089
2668	0.5504926423
2669	0.5504833575
2670	0.5504751876
2671	0.5504643312
2672	0.5504543409
2673	0.5504427224
2674	0.550431986
2675	0.5504217103
2676	0.550410844
2677	0.5503988405
2678	0.5503885115
2679	0.5503841314
2680	0.5503751571
2681	0.5503653929
2682	0.5503536156
2683	0.5503427483
2684	0.5503337882
2685	0.5503263582
2686	0.5503158105
2687	0.55030491
2688	0.5502956452
2689	0.55028345
2690	0.5502733661
2691	0.5502618231
2692	0.5502540808
2693	0.5502446166
2694	0.5502333498
2695	0.5502242592
2696	0.5502163563
2697	0.5502067711
2698	0.5501982188
2699	0.550188917
2700	0.5501794242
2701	0.550169701
2702	0.5501583343
2703	0.5501515759
2704	0.5501390835
2705	0.5501301341
2706	0.5501225082
2707	0.5501113657
2708	0.5501025655
2709	0.5500927581
2710	0.550083472
2711	0.5500724602
2712	0.5500618452
2713	0.5500514986
2714	0.5500426177
2715	0.5500343799
2716	0.5500267315
2717	0.550018407
2718	0.5500077763
2719	0.5499979597
2720	0.549988402
2721	0.5499774394
2722	0.5499675219
2723	0.5499603244
2724	0.5499487616
2725	0.5499398919
2726	0.5499284389
2727	0.5499179633
2728	0.5499065901
2729	0.5498954792
2730	0.549883677
2731	0.5498728143
2732	0.549864693
2733	0.5498561549
2734	0.5498502858
2735	0.5498409577
2736	0.5498300633
2737	0.5498185478
2738	0.5498065195
2739	0.5497961681
2740	0.5497845851
2741	0.5497728337
2742	0.5497626394
2743	0.5497543768
2744	0.5497445084
2745	0.5497328517
2746	0.5497243068
2747	0.5497153885
2748	0.5497067756
2749	0.5496960253
2750	0.5496882919
2751	0.5496812273
2752	0.5496710524
2753	0.5496614846
2754	0.5496500763
2755	0.5496402557
2756	0.5496294236
2757	0.5496186832
2758	0.5496086248
2759	0.5495980711
2760	0.5495869855
2761	0.5495793448
2762	0.5495697656
2763	0.5495611326
2764	0.5495507074
2765	0.5495377673
2766	0.5495276426
2767	0.5495177057
2768	0.549508863
2769	0.5494977766
2770	0.5494898107
2771	0.5494789274
2772	0.5494691657
2773	0.5494622058
2774	0.5494507906
2775	0.5494411573
2776	0.5494298216
2777	0.5494192892
2778	0.5494074725
2779	0.5493975668
2780	0.5493903753
2781	0.5493807642
2782	0.549366522
2783	0.549355562
2784	0.5493458549
2785	0.5493378392
2786	0.5493257299
2787	0.5493144698
2788	0.5493039853
2789	0.5492946046
2790	0.5492855999
2791	0.5492758826
2792	0.5492652911
2793	0.5492565867
2794	0.5492485454
2795	0.5492378114
2796	0.5492278036
2797	0.5492169479
2798	0.5492145479
2799	0.5492036514
2800	0.5491940089
2801	0.5491850156
2802	0.5491754364
2803	0.5491660037
2804	0.5491539115
2805	0.5491439725
2806	0.5491336503
2807	0.5491248886
2808	0.5491147476
2809	0.5491055824
2810	0.549096817
2811	0.5490873261
2812	0.5490778387
2813	0.5490651482
2814	0.5490545641
2815	0.5490429673
2816	0.5490346862
2817	0.5490228071
2818	0.5490110806
2819	0.5490046217
2820	0.5489981231
2821	0.5489889977
2822	0.5489790732
2823	0.5489686031
2824	0.5489575094
2825	0.5489468891
2826	0.548936284
2827	0.5489300857
2828	0.5489205243
2829	0.5489111836
2830	0.5489009315
2831	0.5488926232
2832	0.5488817997
2833	0.5488755043
2834	0.5488641084
2835	0.5488528587
2836	0.548846286
2837	0.5488357052
2838	0.5488229096
2839	0.5488134012
2840	0.5488055393
2841	0.5487955438
2842	0.5487868558
2843	0.5487782069
2844	0.5487718443
2845	0.548761152
2846	0.5487549334
2847	0.5487452802
2848	0.54873434
2849	0.5487236217
2850	0.548712706
2851	0.548705837
2852	0.5487004391
2853	0.5486901481
2854	0.5486812704
2855	0.5486697657
2856	0.548660999
2857	0.5486504183
2858	0.5486433876
2859	0.5486325251
2860	0.5486234094
2861	0.5486114919
2862	0.548601058
2863	0.5485952968
2864	0.5485850689
2865	0.548575302
2866	0.5485672254
2867	0.5485579675
2868	0.5485472181
2869	0.5485369813
2870	0.5485246631
2871	0.5485145213
2872	0.5485053852
2873	0.548496197
2874	0.548485592
2875	0.5484733788
2876	0.5484644414
2877	0.5484538882
2878	0.5484462138
2879	0.5484350567
2880	0.5484240856
2881	0.5484144753
2882	0.5484040508
2883	0.5483920242
2884	0.5483798665
2885	0.5483717285
2886	0.5483602137
2887	0.5483502622
2888	0.5483384589
2889	0.5483295082
2890	0.5483189121
2891	0.5483086512
2892	0.548300557
2893	0.5482887975
2894	0.5482793827
2895	0.5482713542
2896	0.5482602194
2897	0.5482503983
2898	0.5482400126
2899	0.5482296434
2900	0.5482182142
2901	0.5482075176
2902	0.5481988096
2903	0.5481916847
2904	0.5481797594
2905	0.5481697393
2906	0.5481613006
2907	0.5481535195
2908	0.5481454397
2909	0.5481352908
2910	0.5481255805
2911	0.5481180168
2912	0.5481065375
2913	0.5480978758
2914	0.5480915815
2915	0.548080775
2916	0.5480698378
2917	0.5480600349
2918	0.5480492971
2919	0.5480378932
2920	0.548028276
2921	0.5480146339
2922	0.5480041364
2923	0.5479929226
2924	0.5479839989
